1.000000000000000000e+00 8.661511514146970347e-02
1.199999999999999956e+00 -9.982762452910305673e-02
1.399999999999999911e+00 4.576073833243467920e-02
1.599999999999999867e+00 9.617460017630451163e-02
1.799999999999999822e+00 4.302524862062716282e-02
1.999999999999999778e+00 -2.409908645498515245e-02
2.199999999999999734e+00 8.002080538221592598e-02
2.399999999999999467e+00 3.305737097671772595e-01
2.599999999999999645e+00 8.086752841213087906e-03
2.799999999999999822e+00 3.990953314184070844e-01
