1.000000000000000000e+00 -3.391883432964024753e-02
1.199999999999999956e+00 6.676722479476163152e-03
1.399999999999999911e+00 9.392960333917094173e-03
1.599999999999999867e+00 4.568432612207101728e-04
1.799999999999999822e+00 -5.471878359114042134e-02
1.999999999999999778e+00 -1.187494594314816715e-01
2.199999999999999734e+00 -2.426184432084653453e-01
2.399999999999999467e+00 -2.938875110395131607e-01
2.599999999999999645e+00 -1.836205397718884136e-01
2.799999999999999822e+00 -8.915191377947391249e-01
