1.000000000000000000e+00 1.330846147054612306e-03
1.199999999999999956e+00 7.329165327586413623e-04
1.399999999999999911e+00 2.163905191636946584e-03
1.599999999999999867e+00 2.906156294729591010e-03
1.799999999999999822e+00 4.855057098427116580e-03
1.999999999999999778e+00 1.032093318181781863e-02
2.199999999999999734e+00 1.852712244046682277e-02
2.399999999999999467e+00 5.458315122168178740e-02
2.599999999999999645e+00 8.451403125321099719e-02
2.799999999999999822e+00 1.476743535515346872e-01
