5.000000000000000000e-01 -6.535736736854665274e+00
5.999999999999999778e-01 -6.725763160134153651e+00
6.999999999999999556e-01 -6.840058907203350635e+00
7.999999999999999334e-01 -6.915794967843777563e+00
8.999999999999999112e-01 -6.970700794716007564e+00
9.999999999999998890e-01 -7.013320195119266742e+00
1.099999999999999867e+00 -7.047827466264765306e+00
1.199999999999999734e+00 -7.076464602094541867e+00
1.299999999999999822e+00 -7.100612677289798391e+00
1.399999999999999911e+00 -7.121214334489858189e+00
1.499999999999999778e+00 -7.138956201315181715e+00
1.599999999999999645e+00 -7.154362543077015246e+00
1.699999999999999734e+00 -7.167848612339200898e+00
1.799999999999999822e+00 -7.179750845968440487e+00
1.899999999999999689e+00 -7.190345219119667064e+00
1.999999999999999556e+00 -7.199859634789796736e+00
2.099999999999999645e+00 -7.208483280899968371e+00
2.199999999999999734e+00 -7.216374241534212253e+00
2.299999999999999822e+00 -7.223665859463286765e+00
2.399999999999999467e+00 -7.230471922356263015e+00
2.499999999999999556e+00 -7.236890502857932894e+00
2.599999999999999645e+00 -7.243006190084130047e+00
2.699999999999999289e+00 -7.248890506216552509e+00
2.799999999999999378e+00 -7.254600499314554085e+00
2.899999999999999467e+00 -7.260175811233005483e+00
2.999999999999999556e+00 -7.265635132238095650e+00
3.099999999999999645e+00 -7.270973190593470470e+00
3.199999999999999289e+00 -7.276160043657307952e+00
