5.000000000000000000e-01 -1.581638056054667629e+02
5.999999999999999778e-01 -1.585932848389436458e+02
6.999999999999999556e-01 -1.588586551252031143e+02
7.999999999999999334e-01 -1.590995813625427502e+02
8.999999999999999112e-01 -1.593096845080958985e+02
9.999999999999998890e-01 -1.594732454625787454e+02
1.099999999999999867e+00 -1.595934572361753965e+02
1.199999999999999734e+00 -1.596799896279600546e+02
1.299999999999999822e+00 -1.597417795551781126e+02
1.399999999999999911e+00 -1.597854561077573123e+02
1.499999999999999778e+00 -1.598157170626418520e+02
1.599999999999999645e+00 -1.598359515250870970e+02
1.699999999999999734e+00 -1.598486846984549459e+02
1.799999999999999822e+00 -1.598558494208220111e+02
1.899999999999999689e+00 -1.598589524903628103e+02
1.999999999999999556e+00 -1.598591801088653597e+02
2.099999999999999645e+00 -1.598574659273085103e+02
2.199999999999999734e+00 -1.598545364290221755e+02
2.299999999999999822e+00 -1.598509442335162589e+02
2.399999999999999467e+00 -1.598470962704621172e+02
2.499999999999999556e+00 -1.598432788682435728e+02
2.599999999999999645e+00 -1.598396826287115573e+02
2.699999999999999289e+00 -1.598364233875601030e+02
2.799999999999999378e+00 -1.598335607246760901e+02
2.899999999999999467e+00 -1.598311130498520072e+02
2.999999999999999556e+00 -1.598290697101362525e+02
3.099999999999999645e+00 -1.598274007265703744e+02
3.199999999999999289e+00 -1.598260642980690989e+02
