9.212466141602249081e-01 4.122736632023601966e-01 4.380165176649037928e-01 4.776702235512613193e-01
5.684470365759994870e-01 8.955876769381961866e-01 3.516830830790221851e-01 4.350888610748949725e-01
4.484138534353657723e-01 4.380842126520395619e-01 8.331048361784332279e-01 4.141933934953127561e-01
6.461648303010723016e-01 4.473448320530298838e-01 5.252115175507141576e-01 9.124405366490346836e-01
