9.300077993843425261e-01 4.814557048006981033e-01 5.417646254352947999e-01 5.899676661693146196e-01
6.445348882276678015e-01 8.350096230923620411e-01 4.772024733428121279e-01 5.290892738568394593e-01
5.613411608179321721e-01 5.667938819114406446e-01 8.562209929896619220e-01 4.923556801610193268e-01
7.241043617358176032e-01 5.484922085865139296e-01 6.077515249748156601e-01 9.313157041306415751e-01
