9.996726281151527838e-01 9.594292534129822414e-01 9.834245461096415841e-01 9.668057328585170085e-01
9.978966414692578279e-01 9.984450428202414907e-01 8.499746298813688483e-01 9.716884493398405542e-01
9.850550697513585918e-01 9.418315687081505461e-01 9.994592653949297967e-01 8.931587583124889207e-01
9.912609816215126601e-01 9.695793608178562284e-01 9.495120812464653559e-01 9.983778534592430143e-01
