1.000000000000000000e+00 -1.594292443424872446e-02
1.199999999999999956e+00 -2.309736142094728772e-01
1.399999999999999911e+00 -3.461879983076439349e-02
1.599999999999999867e+00 -4.674998120180878791e-04
1.799999999999999822e+00 -6.231639015065051912e-02
1.999999999999999778e+00 -1.694161337847533699e-01
2.199999999999999734e+00 3.313798310409385439e-02
2.399999999999999467e+00 -1.553783729378276357e-01
2.599999999999999645e+00 -1.162393258707018762e-01
2.799999999999999822e+00 -1.821480181294576006e+00
