1.000000000000000000e+00 -8.839991805650315726e-04
1.199999999999999956e+00 -4.555453067683554180e-04
1.399999999999999911e+00 -9.117688917924943182e-05
1.599999999999999867e+00 3.948468701578805584e-04
1.799999999999999822e+00 1.075704427445062228e-03
1.999999999999999778e+00 1.726366011264232614e-03
2.199999999999999734e+00 1.151987520777331131e-03
2.399999999999999467e+00 -6.662171601266003718e-03
2.599999999999999645e+00 -4.255404966762973973e-02
2.799999999999999822e+00 -1.648031045021305652e-01
