1.000000000000000000e+00 1.363927513028073690e-01
1.199999999999999956e+00 -1.222686701264239922e-01
1.399999999999999911e+00 -2.226882576604569119e-02
1.599999999999999867e+00 -2.163346170117748102e-01
1.799999999999999822e+00 2.144577838282154536e-01
1.999999999999999778e+00 1.743843718840125401e-02
2.199999999999999734e+00 4.874425146233601902e-01
2.399999999999999467e+00 -4.925807396603832378e-01
2.599999999999999645e+00 2.072089534460120896e-01
2.799999999999999822e+00 -9.412401108056223098e-02
2.999999999999999556e+00 8.271284689738327423e-01
3.199999999999999289e+00 2.085605456401897762e-01
3.399999999999999467e+00 4.467180299079194228e-01
3.599999999999999645e+00 1.937135895310406308e+00
3.799999999999999378e+00 1.893579150118107624e+00
3.999999999999999112e+00 1.380659229121538267e+00
4.199999999999999289e+00 1.567035308334613575e+00
4.399999999999999467e+00 1.316813319646271907e+00
4.599999999999999645e+00 1.009569106762358004e+00
4.799999999999998934e+00 5.117034906982009801e-02
