1.000000000000000000e+00 1.675025597032409747e-02
1.199999999999999956e+00 1.777431888493439735e-02
1.399999999999999911e+00 -7.415367785127103054e-03
1.599999999999999867e+00 2.032165736908461695e-02
1.799999999999999822e+00 5.034745568833297324e-02
1.999999999999999778e+00 -1.035958616302251611e-02
2.199999999999999734e+00 1.273180274489610631e-01
2.399999999999999467e+00 2.752868556383823023e-02
2.599999999999999645e+00 4.350666098974128454e-02
2.799999999999999822e+00 7.163490238197213478e-02
