-3.200000000000000000e+01 3.863653278023928411e-03 4.384843356854656966e-04
-3.189999999999999858e+01 3.892608723285783355e-03 4.437847023827264353e-04
-3.179999999999999716e+01 3.921910299368782174e-03 4.491758286763525895e-04
-3.169999999999999574e+01 3.951563834278488258e-03 4.546597619808456607e-04
-3.159999999999999432e+01 3.981575284458250576e-03 4.602386076140386941e-04
-3.149999999999999289e+01 4.011950738308373010e-03 4.659145307760034424e-04
-3.139999999999999147e+01 4.042696419826456722e-03 4.716897586085229128e-04
-3.129999999999999005e+01 4.073818692365336822e-03 4.775665823373226922e-04
-3.119999999999998863e+01 4.105324062515800301e-03 4.835473595014152604e-04
-3.109999999999998721e+01 4.137219184121928781e-03 4.896345162741985984e-04
-3.099999999999998579e+01 4.169510862425402330e-03 4.958305498789613219e-04
-3.089999999999998437e+01 4.202206058355556495e-03 5.021380311054971478e-04
-3.079999999999998295e+01 4.235311892962096043e-03 5.085596069309644782e-04
-3.069999999999998153e+01 4.268835651998996797e-03 5.150980032505437893e-04
-3.059999999999998010e+01 4.302784790668740152e-03 5.217560277237960880e-04
-3.049999999999997868e+01 4.337166938523955538e-03 5.285365727405169287e-04
-3.039999999999997726e+01 4.371989904545250070e-03 5.354426185143566080e-04
-3.029999999999997584e+01 4.407261682392925144e-03 5.424772363086392997e-04
-3.019999999999997442e+01 4.442990455842772343e-03 5.496435918015223337e-04
-3.009999999999997300e+01 4.479184604416723905e-03 5.569449485980925178e-04
-2.999999999999997158e+01 4.515852709206459939e-03 5.643846718947503633e-04
-2.989999999999997016e+01 4.553003558911151646e-03 5.719662323062255039e-04
-2.979999999999996874e+01 4.590646156088244202e-03 5.796932098614444601e-04
-2.969999999999996732e+01 4.628789723629424951e-03 5.875692981775167741e-04
-2.959999999999996589e+01 4.667443711474730979e-03 5.955983088217221269e-04
-2.949999999999996447e+01 4.706617803564254812e-03 6.037841758690008992e-04
-2.939999999999996305e+01 4.746321925051635512e-03 6.121309606680539047e-04
-2.929999999999996163e+01 4.786566249779786175e-03 6.206428568247366207e-04
-2.919999999999996021e+01 4.827361208033594323e-03 6.293241954149199303e-04
-2.909999999999995879e+01 4.868717494585285757e-03 6.381794504397841081e-04
-2.899999999999995737e+01 4.910646077033744249e-03 6.472132445340587990e-04
-2.889999999999995595e+01 4.953158204465731712e-03 6.564303549440267003e-04
