9.210580826113143882e-01 4.300813887600231089e-01 5.685609402954288072e-01 6.369169671607525229e-01
6.749210387166681979e-01 8.777602020338443056e-01 5.257518530816567282e-01 5.696973697608563869e-01
5.224017034813375204e-01 5.288474763510502274e-01 8.479813601632584241e-01 4.286188454102412559e-01
6.541170455554254914e-01 5.375087607871844586e-01 6.906684409097375577e-01 9.016180339055608339e-01
