9.999105085596368125e-01 9.999010212489778393e-01 9.996135333531709355e-01 9.998203138239272203e-01
9.997975449368593504e-01 9.999475810557054700e-01 9.999069601107819505e-01 9.997948667870020234e-01
9.996338430950473253e-01 9.998431232075996045e-01 9.995460931824795558e-01 9.999434659326172925e-01
9.997692573794592086e-01 9.997138076975836674e-01 9.995687880558362659e-01 9.999101233953924250e-01
