5.000000000000000000e-01 -1.587750489568608145e+02
5.999999999999999778e-01 -1.592399656956498006e+02
6.999999999999999556e-01 -1.595084833212522710e+02
7.999999999999999334e-01 -1.597098941539821055e+02
8.999999999999999112e-01 -1.598642224097847020e+02
9.999999999999998890e-01 -1.599772262623820609e+02
1.099999999999999867e+00 -1.600581770764644318e+02
1.199999999999999734e+00 -1.601157623382233055e+02
1.299999999999999822e+00 -1.601565673800575098e+02
1.399999999999999911e+00 -1.601852465698932519e+02
1.499999999999999778e+00 -1.602050817597646244e+02
1.599999999999999645e+00 -1.602184530069590949e+02
1.699999999999999734e+00 -1.602271420253423742e+02
1.799999999999999822e+00 -1.602325123486421035e+02
1.899999999999999689e+00 -1.602356168674409389e+02
1.999999999999999556e+00 -1.602372642511614913e+02
2.099999999999999645e+00 -1.602380620477912316e+02
2.199999999999999734e+00 -1.602384478416703359e+02
2.299999999999999822e+00 -1.602387161036463397e+02
2.399999999999999467e+00 -1.602390449081098041e+02
2.499999999999999556e+00 -1.602395224674260987e+02
2.599999999999999645e+00 -1.602401736546722191e+02
2.699999999999999289e+00 -1.602409823663755333e+02
2.799999999999999378e+00 -1.602419097875214220e+02
2.899999999999999467e+00 -1.602429077232001760e+02
2.999999999999999556e+00 -1.602439276372439281e+02
3.099999999999999645e+00 -1.602449263330630913e+02
3.199999999999999289e+00 -1.602458689889744221e+02
