5.000000000000000000e-01 -6.764521396370576589e+00
5.999999999999999778e-01 -7.020032051250043814e+00
6.999999999999999556e-01 -7.192179796400397507e+00
7.999999999999999334e-01 -7.311492601650001255e+00
8.999999999999999112e-01 -7.395073020816554710e+00
9.999999999999998890e-01 -7.454149031566468686e+00
1.099999999999999867e+00 -7.496316437970093283e+00
1.199999999999999734e+00 -7.526638789052206846e+00
1.299999999999999822e+00 -7.548465020765923406e+00
1.399999999999999911e+00 -7.564038961163666031e+00
1.499999999999999778e+00 -7.574909278864888407e+00
1.599999999999999645e+00 -7.582183316217369295e+00
1.699999999999999734e+00 -7.586681082774211937e+00
1.799999999999999822e+00 -7.589027913242653689e+00
1.899999999999999689e+00 -7.589712582386447082e+00
1.999999999999999556e+00 -7.589125278276988240e+00
2.099999999999999645e+00 -7.587583673879200852e+00
2.199999999999999734e+00 -7.585351731990116697e+00
2.299999999999999822e+00 -7.582653853851802239e+00
2.399999999999999467e+00 -7.579685743268847808e+00
2.499999999999999556e+00 -7.576622584761604884e+00
2.599999999999999645e+00 -7.573624685813809876e+00
2.699999999999999289e+00 -7.570840519554526971e+00
2.799999999999999378e+00 -7.568407044520142790e+00
2.899999999999999467e+00 -7.566447188950696123e+00
2.999999999999999556e+00 -7.565064872214160019e+00
3.099999999999999645e+00 -7.564337678057818870e+00
3.199999999999999289e+00 -7.564308558070977462e+00
