5.894825932686791337e-01 3.576724584770017978e-01 2.742433461789826610e-01 3.315880277546155441e-01
1.396670147261723227e-01 6.517226441504717638e-01 2.925302423646011230e-01 2.444654782562969697e-01
2.232814248905114485e-01 1.914327281104374889e-01 3.822219217391958912e-01 2.806135863400416874e-01
1.642790786188798591e-01 2.515293334034460204e-01 2.317400220855025395e-01 3.372095643747323734e-01
