9.377972128459954870e-01 3.885786876837327153e-01 3.252035100803929990e-01 3.820572180669976059e-01
4.418157993917887216e-01 8.492245947534652339e-01 3.896427005429088930e-01 3.027834226980113397e-01
3.581411512643828399e-01 2.905564327884676001e-01 8.469956928969750720e-01 2.932066695778647869e-01
2.216939579719666986e-01 2.980533392249682390e-01 2.353134070514708298e-01 7.147108490398949021e-01
